time,temperature
0,-5.345397441985973
1,-4.896008957483948
2,-4.760235970108427
3,-4.462692042883521
4,-5.08317400856418
5,-4.1844739742176795
6,-5.388710218377544
7,-4.44474125738769
8,-4.274310764340694
9,-3.71226294376929
10,-3.843511175799459
11,-4.302134721028053
12,-4.021627620658117
13,-3.4362528780415387
14,-3.435818727423455
15,-3.524679501379289
16,-3.374571363073636
17,-2.793347330021996
18,-3.168835704596391
19,-2.887305561725498
20,-1.874769840874405
21,-3.2032567514617587
22,-3.2659226078719885
23,-2.1035128591414063
24,-2.5805293480498928
25,-2.3288495231233637
26,-2.406857247154246
27,-2.091511540799991
28,-1.2417284462578877
29,-1.4541987495105124
30,-1.3244202265037925
31,-2.130411833420411
32,-1.9193445961274578
33,-2.4898261991726587
34,-1.573607077947848
35,-0.7631807100265695
36,-0.8354366788011633
37,-1.0275188046235753
38,-0.8448755932960079
39,-1.0088942992498078
40,-0.5491626135424483
41,-0.222781284489194
42,-1.0738929539223938
43,-0.20642289057128044
44,0.14761129692712383
45,-0.2908192904623711
46,0.25574982647039585
47,1.2012465097079383
48,0.13323026898784607
49,0.4315414708903106
50,0.07791679536394919
51,0.5442318841673902
52,0.7541037672406447
53,0.7458687511199037
54,0.35766447272193724
55,0.9453732671240842
56,1.5446691454202723
57,1.2358846177881306
58,1.537543134143625
59,1.1539408917262748
60,1.6443837380401207
61,1.5514903445088768
62,1.1544611482630587
63,1.7569597929630019
64,1.3272834490741838
65,1.5649065494136134
66,1.9875733942302027
67,2.124211101678398
68,1.6227806749471667
69,2.6129182208564585
70,2.5126676895328317
71,2.094207112458899
72,1.8529909440909589
73,2.5016834958873253
74,2.472583413712701
75,2.7872287753220384
76,2.687434754030643
77,2.1201056408120538
78,2.857855721554718
79,2.980753110540855
80,3.445972567146919
81,3.002437828365719
82,4.042100238453774
83,2.6945909375799046
84,4.0720360481706575
85,3.5458694357357703
86,4.067166009979754
87,3.8426957283737093
88,4.353749431211461
89,3.829844489731744
90,3.6319141060687494
91,4.725848895393843
92,4.198252688958684
93,4.417979921599561
94,4.908683652970164
95,4.087142865263471
96,4.822980061476519
97,4.4334021486015605
98,4.700787205879283
99,4.866580916036299
100,4.321315385338601
101,4.693325461500762
102,5.6284678602739175
103,5.525416803596043
104,5.228510243388458
105,5.433166243250187
106,5.300296597494158
107,6.042430560326296
108,5.501187556396249
109,5.755325487064196
110,6.2019903546313735
111,5.513349833754224
112,6.528265613054304
113,5.372749161672589
114,6.716707530012664
115,5.995431449634535
116,6.126808128395153
117,5.547005324091059
118,6.1999499705126935
119,6.044541286019095
120,6.295739850603233
121,6.5619478125005735
122,7.077802841897098
123,6.855282585789071
124,6.9726088692628
125,6.488370187446242
126,6.651059670631922
127,7.799379158857786
128,6.862081914522088
129,7.894664985506839
130,7.210723585394813
131,7.3843774855239515
132,7.886871326182022
133,8.042494723048913
134,7.56417559697801
135,7.527717471829318
136,7.734912619244331
137,7.96648277380805
138,8.261593882005494
139,7.980291496174847
140,8.2994365346523
141,8.78026450301385
142,8.350239993011105
143,8.394930580684164
144,7.735016956749044
145,7.362360442347747
146,8.641834161649196
147,8.520146511033087
148,8.423517223349517
149,8.797959013765546
150,8.747265418379067
151,9.293183115025478
152,8.946924378472087
153,8.683885427542625
154,9.448662421281947
155,9.035451930697626
156,9.40239549451212
157,9.070061796283769
158,9.070110149022675
159,9.432493353331848
160,9.472513774566359
161,9.727641246779221
162,9.496352865586466
163,8.937141363149872
164,9.566223962597604
165,10.124284023540493
166,9.75500495605727
167,9.842377154895274
168,10.402233367653853
169,9.789423586714449
170,9.523400304807707
171,10.142357197706005
172,10.07880819166491
173,9.951628176016929
174,10.333405787851452
175,10.665372156947067
176,10.53005018738991
177,10.721337463366748
178,11.388471964052194
179,10.590306335832105
180,10.902932190566943
181,10.651828820978379
182,10.580678990665973
183,10.748756521025399
184,10.854501554244175
185,11.252870102192409
186,12.111574998866695
187,10.94818300988057
188,11.130397457716
189,11.3340377595141
190,11.57963876981341
191,11.588565390704872
192,12.058403476072549
193,10.635623364494785
194,10.712618902881294
195,11.530046544560378
196,12.228121832796743
197,11.2235441471618
198,10.707150356913024
199,12.198873990337397
200,12.127863723340365
201,11.654116414751241
202,11.755583882829868
203,11.821303845169318
204,12.312619394193941
