time,temperature
0,32.66241086251281
1,33.01274649394299
2,32.74393644395691
3,33.01184873495452
4,32.21594911837763
5,33.23856162259173
6,33.07517061885475
7,32.583697819540554
8,33.21633399532893
9,33.2287628407544
10,31.810473639395237
11,32.070574090397976
12,31.891015220672042
13,31.617947694780106
14,32.306417092487166
15,31.592899568923404
16,31.352976815521412
17,30.27897079561412
18,31.3974738974008
19,30.265104449047666
20,30.72861751703499
21,30.662952420477378
22,31.04452327148329
23,29.566502271428572
24,28.586958653173266
25,30.085621618757056
26,30.81399001986727
27,30.477936708684098
28,29.934093675235754
29,29.581427095694576
30,30.256796175492497
31,29.42099725201446
32,30.22927176410581
33,30.355880029723885
34,30.773675496103404
35,31.791548393771603
36,30.80285609444431
37,30.572657650155747
38,31.058916933713512
39,30.45406223095707
40,31.27849302636225
41,31.72661608997812
42,31.990388936864903
43,32.66299273425332
44,32.520485818368485
45,33.84476248350732
46,33.641654051835765
47,33.99597435106759
48,34.19450743356687
49,34.789619302657066
50,35.47089061276298
51,34.960908230030306
52,35.3885129055802
53,35.87303740587408
54,35.64093220051604
55,36.1724171933202
56,36.58908940964094
57,37.484500425453255
58,37.371854759183755
59,37.50226030995598
60,37.96615527087121
61,37.57661620272339
62,37.91377871328179
63,37.70841674063657
64,37.90231523242052
65,37.456174475464245
66,36.4748646973287
67,37.5434325720894
68,38.20888955127603
69,37.81955065335867
70,37.671654155267795
71,37.614964174490126
72,36.82667448003591
73,36.64623222290434
74,35.9862202576942
75,35.869344458511826
76,36.05521582251025
77,36.059692957725396
78,35.091851724997284
79,34.63668722314938
80,34.56163189320998
81,34.56391963060981
82,33.24863991557759
83,32.5378989381022
84,33.13708162389453
85,32.54193213125079
86,32.65421858923981
87,32.60876579797684
88,32.250868338991616
89,33.02091117355226
90,32.29921975103811
91,32.15261801781436
92,32.20648768857145
93,31.246263880146376
94,32.283357738962486
95,31.702101826580208
96,32.07940410966485
97,31.240051814096997
98,31.05789940461855
99,32.32856114754548
100,32.21747730994782
101,31.711235639926826
102,31.882014758047944
103,33.05377489350227
104,32.08800617882223
105,33.71077252588438
106,32.658377468124954
107,33.656980275823386
108,33.40961834665292
109,34.11582690064519
110,33.783702112005
111,34.214138988741375
112,34.551053804576206
113,34.25690561204094
114,35.34528831265835
115,34.92183355390682
116,35.25172615178518
117,35.037938294003
118,34.40218443642574
119,35.713071924907716
120,37.11518548975969
121,36.374826484872976
122,36.01844573402857
123,35.912905589035155
124,36.04168114227117
125,36.259315115643126
126,35.319550596469
127,36.36019661502071
128,36.02296553694856
129,35.85634751511165
130,35.51908507286278
131,35.08401639029311
132,35.158195565848004
133,34.840110909633424
134,34.066432117899254
135,33.63486050465037
136,33.63211097335053
137,33.99905760359185
138,32.234886293145465
139,31.739908549248966
140,32.16753282602129
141,31.717308826385757
142,31.38350241994712
143,31.02506291853803
144,30.402043552346885
145,30.876405565004838
146,28.959011397650528
147,28.986148251451375
